dataset,method,configuration,model,metric,stored_value,recomputed_value,absolute_difference,relative_difference,absolute_tolerance,relative_tolerance,passed,verdict,prediction_path,metric_path
lendingclub_v2,iv_then_boruta,pool100,catboost,ks,0.30667634747621486,0.30667634747621486,0.0,0.0,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-008-lendingclub_v2-iv-then-boruta-catboost-full-dev-pool100-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,iv_then_boruta,pool100,catboost,lift_at_10,2.2277355427512746,2.2277355427512746,0.0,0.0,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-008-lendingclub_v2-iv-then-boruta-catboost-full-dev-pool100-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,iv_then_boruta,pool100,catboost,log_loss,0.5847852064396658,0.5847852064396658,0.0,0.0,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-008-lendingclub_v2-iv-then-boruta-catboost-full-dev-pool100-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,iv_then_boruta,pool100,catboost,roc_auc,0.7131878871405932,0.7131878871405932,0.0,0.0,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-008-lendingclub_v2-iv-then-boruta-catboost-full-dev-pool100-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,iv_then_boruta,pool200,lr,bad_rate_capture_at_10,,0.21816210513977613,,,1e-10,1e-10,True,recomputed_only_stored_metric_not_persisted,results/selector_combinations_v1/oot/evaluations/scv1-oot-011-lendingclub_v2-iv-then-boruta-lr-full-dev-pool200-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,iv_then_boruta,pool200,lr,brier,0.20629820581418876,0.20629820581418876,0.0,0.0,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-011-lendingclub_v2-iv-then-boruta-lr-full-dev-pool200-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,iv_then_boruta,pool200,lr,gini,0.41284764810269836,0.41284764810269836,0.0,0.0,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-011-lendingclub_v2-iv-then-boruta-lr-full-dev-pool200-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,iv_then_boruta,pool200,lr,ks,0.2981296474418651,0.2981296474418651,0.0,0.0,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-011-lendingclub_v2-iv-then-boruta-lr-full-dev-pool200-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,iv_then_boruta,pool200,lr,lift_at_10,2.1815838363411033,2.1815838363411033,0.0,0.0,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-011-lendingclub_v2-iv-then-boruta-lr-full-dev-pool200-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,iv_then_boruta,pool200,lr,log_loss,0.6005969473333247,0.6005969473333246,1.1102230246251565e-16,1.8485325800515516e-16,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-011-lendingclub_v2-iv-then-boruta-lr-full-dev-pool200-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,iv_then_boruta,pool200,lr,roc_auc,0.7064238240513492,0.7064238240513492,0.0,0.0,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-011-lendingclub_v2-iv-then-boruta-lr-full-dev-pool200-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,iv_then_boruta,pool200,catboost,bad_rate_capture_at_10,,0.2249311375490828,,,1e-10,1e-10,True,recomputed_only_stored_metric_not_persisted,results/selector_combinations_v1/oot/evaluations/scv1-oot-012-lendingclub_v2-iv-then-boruta-catboost-full-dev-pool200-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,iv_then_boruta,pool200,catboost,brier,0.19893301562718663,0.19893301562718663,0.0,0.0,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-012-lendingclub_v2-iv-then-boruta-catboost-full-dev-pool200-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,iv_then_boruta,pool200,catboost,gini,0.43262111604007103,0.43262111604007103,0.0,0.0,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-012-lendingclub_v2-iv-then-boruta-catboost-full-dev-pool200-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,iv_then_boruta,pool200,catboost,ks,0.31211398994537487,0.31211398994537487,0.0,0.0,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-012-lendingclub_v2-iv-then-boruta-catboost-full-dev-pool200-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,iv_then_boruta,pool200,catboost,lift_at_10,2.2492730057426877,2.2492730057426877,0.0,0.0,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-012-lendingclub_v2-iv-then-boruta-catboost-full-dev-pool200-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,iv_then_boruta,pool200,catboost,log_loss,0.5810801632559157,0.5810801632559157,0.0,0.0,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-012-lendingclub_v2-iv-then-boruta-catboost-full-dev-pool200-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,iv_then_boruta,pool200,catboost,roc_auc,0.7163105580200355,0.7163105580200355,0.0,0.0,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-012-lendingclub_v2-iv-then-boruta-catboost-full-dev-pool200-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,iv_then_boruta,pool300,lr,bad_rate_capture_at_10,,0.22031588817910097,,,1e-10,1e-10,True,recomputed_only_stored_metric_not_persisted,results/selector_combinations_v1/oot/evaluations/scv1-oot-015-lendingclub_v2-iv-then-boruta-lr-full-dev-pool300-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,iv_then_boruta,pool300,lr,brier,0.20595882416114117,0.2059588241611412,2.7755575615628914e-17,1.3476274070157386e-16,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-015-lendingclub_v2-iv-then-boruta-lr-full-dev-pool300-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,iv_then_boruta,pool300,lr,gini,0.4196069992567577,0.4196069992567577,0.0,0.0,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-015-lendingclub_v2-iv-then-boruta-lr-full-dev-pool300-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,iv_then_boruta,pool300,lr,ks,0.30274708497427305,0.30274708497427305,0.0,0.0,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-015-lendingclub_v2-iv-then-boruta-lr-full-dev-pool300-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,iv_then_boruta,pool300,lr,lift_at_10,2.203121299332517,2.203121299332517,0.0,0.0,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-015-lendingclub_v2-iv-then-boruta-lr-full-dev-pool300-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,iv_then_boruta,pool300,lr,log_loss,0.5996684775898256,0.5996684775898256,0.0,0.0,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-015-lendingclub_v2-iv-then-boruta-lr-full-dev-pool300-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,iv_then_boruta,pool300,lr,roc_auc,0.7098034996283789,0.7098034996283789,0.0,0.0,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-015-lendingclub_v2-iv-then-boruta-lr-full-dev-pool300-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,iv_then_boruta,pool300,catboost,bad_rate_capture_at_10,,0.2268504952235832,,,1e-10,1e-10,True,recomputed_only_stored_metric_not_persisted,results/selector_combinations_v1/oot/evaluations/scv1-oot-016-lendingclub_v2-iv-then-boruta-catboost-full-dev-pool300-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,iv_then_boruta,pool300,catboost,brier,0.19774745847734443,0.1977474584773444,2.7755575615628914e-17,1.40358697043931e-16,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-016-lendingclub_v2-iv-then-boruta-catboost-full-dev-pool300-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,iv_then_boruta,pool300,catboost,gini,0.44029469847576475,0.44029469847576475,0.0,0.0,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-016-lendingclub_v2-iv-then-boruta-catboost-full-dev-pool300-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,iv_then_boruta,pool300,catboost,ks,0.3171286661106064,0.3171286661106064,0.0,0.0,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-016-lendingclub_v2-iv-then-boruta-catboost-full-dev-pool300-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,iv_then_boruta,pool300,catboost,lift_at_10,2.2684662550751717,2.2684662550751717,0.0,0.0,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-016-lendingclub_v2-iv-then-boruta-catboost-full-dev-pool300-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,iv_then_boruta,pool300,catboost,log_loss,0.5783020219231437,0.5783020219231437,0.0,0.0,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-016-lendingclub_v2-iv-then-boruta-catboost-full-dev-pool300-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,iv_then_boruta,pool300,catboost,roc_auc,0.7201473492378824,0.7201473492378824,0.0,0.0,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-016-lendingclub_v2-iv-then-boruta-catboost-full-dev-pool300-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,boruta_then_mrmr_mutual_information,k20,lr,bad_rate_capture_at_10,,0.21143702748637402,,,1e-10,1e-10,True,recomputed_only_stored_metric_not_persisted,results/selector_combinations_v1/oot/evaluations/scv1-oot-019-lendingclub_v2-boruta-then-mrmr-mutual-information-lr-full-dev-k20-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,boruta_then_mrmr_mutual_information,k20,lr,brier,0.2099374853829316,0.20993748538293164,2.7755575615628914e-17,1.3220876474252323e-16,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-019-lendingclub_v2-boruta-then-mrmr-mutual-information-lr-full-dev-k20-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,boruta_then_mrmr_mutual_information,k20,lr,gini,0.3857383973322994,0.3857383973322994,0.0,0.0,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-019-lendingclub_v2-boruta-then-mrmr-mutual-information-lr-full-dev-k20-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,boruta_then_mrmr_mutual_information,k20,lr,ks,0.2758625312022442,0.2758625312022442,0.0,0.0,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-019-lendingclub_v2-boruta-then-mrmr-mutual-information-lr-full-dev-k20-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,boruta_then_mrmr_mutual_information,k20,lr,lift_at_10,2.1143342070005686,2.1143342070005686,0.0,0.0,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-019-lendingclub_v2-boruta-then-mrmr-mutual-information-lr-full-dev-k20-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,boruta_then_mrmr_mutual_information,k20,lr,log_loss,0.6095388406527897,0.6095388406527898,1.1102230246251565e-16,1.8214147328760143e-16,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-019-lendingclub_v2-boruta-then-mrmr-mutual-information-lr-full-dev-k20-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,boruta_then_mrmr_mutual_information,k20,lr,roc_auc,0.6928691986661497,0.6928691986661497,0.0,0.0,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-019-lendingclub_v2-boruta-then-mrmr-mutual-information-lr-full-dev-k20-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,boruta_then_mrmr_mutual_information,k40,catboost,bad_rate_capture_at_10,,0.22071148098224228,,,1e-10,1e-10,True,recomputed_only_stored_metric_not_persisted,results/selector_combinations_v1/oot/evaluations/scv1-oot-020-lendingclub_v2-boruta-then-mrmr-mutual-information-catboost-full-dev-k40-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,boruta_then_mrmr_mutual_information,k40,catboost,brier,0.2027419965934085,0.2027419965934085,0.0,0.0,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-020-lendingclub_v2-boruta-then-mrmr-mutual-information-catboost-full-dev-k40-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,boruta_then_mrmr_mutual_information,k40,catboost,gini,0.4169060057368721,0.4169060057368721,0.0,0.0,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-020-lendingclub_v2-boruta-then-mrmr-mutual-information-catboost-full-dev-k40-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,boruta_then_mrmr_mutual_information,k40,catboost,ks,0.300628825022897,0.300628825022897,0.0,0.0,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-020-lendingclub_v2-boruta-then-mrmr-mutual-information-catboost-full-dev-k40-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,boruta_then_mrmr_mutual_information,k40,catboost,lift_at_10,2.20707715988196,2.20707715988196,0.0,0.0,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-020-lendingclub_v2-boruta-then-mrmr-mutual-information-catboost-full-dev-k40-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,boruta_then_mrmr_mutual_information,k40,catboost,log_loss,0.5902187095413992,0.5902187095413992,0.0,0.0,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-020-lendingclub_v2-boruta-then-mrmr-mutual-information-catboost-full-dev-k40-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,boruta_then_mrmr_mutual_information,k40,catboost,roc_auc,0.708453002868436,0.708453002868436,0.0,0.0,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-020-lendingclub_v2-boruta-then-mrmr-mutual-information-catboost-full-dev-k40-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,boruta_then_rfe_catboost,k20,lr,bad_rate_capture_at_10,,0.21277032174881322,,,1e-10,1e-10,True,recomputed_only_stored_metric_not_persisted,results/selector_combinations_v1/oot/evaluations/scv1-oot-023-lendingclub_v2-boruta-then-rfe-catboost-lr-full-dev-k20-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,boruta_then_rfe_catboost,k20,lr,brier,0.21174387076837844,0.21174387076837844,0.0,0.0,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-023-lendingclub_v2-boruta-then-rfe-catboost-lr-full-dev-k20-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,boruta_then_rfe_catboost,k20,lr,gini,0.39233872209926135,0.39233872209926135,0.0,0.0,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-023-lendingclub_v2-boruta-then-rfe-catboost-lr-full-dev-k20-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,boruta_then_rfe_catboost,k20,lr,ks,0.281612496797575,0.281612496797575,0.0,0.0,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-023-lendingclub_v2-boruta-then-rfe-catboost-lr-full-dev-k20-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,boruta_then_rfe_catboost,k20,lr,lift_at_10,2.1276669221857287,2.1276669221857287,0.0,0.0,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-023-lendingclub_v2-boruta-then-rfe-catboost-lr-full-dev-k20-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,boruta_then_rfe_catboost,k20,lr,log_loss,0.6135471086833537,0.6135471086833537,0.0,0.0,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-023-lendingclub_v2-boruta-then-rfe-catboost-lr-full-dev-k20-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,boruta_then_rfe_catboost,k20,lr,roc_auc,0.6961693610496307,0.6961693610496307,0.0,0.0,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-023-lendingclub_v2-boruta-then-rfe-catboost-lr-full-dev-k20-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,boruta_then_rfe_catboost,k40,catboost,bad_rate_capture_at_10,,0.22452089316063997,,,1e-10,1e-10,True,recomputed_only_stored_metric_not_persisted,results/selector_combinations_v1/oot/evaluations/scv1-oot-024-lendingclub_v2-boruta-then-rfe-catboost-catboost-full-dev-k40-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,boruta_then_rfe_catboost,k40,catboost,brier,0.19966387841644856,0.19966387841644856,0.0,0.0,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-024-lendingclub_v2-boruta-then-rfe-catboost-catboost-full-dev-k40-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,boruta_then_rfe_catboost,k40,catboost,gini,0.43488752659682084,0.43488752659682084,0.0,0.0,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-024-lendingclub_v2-boruta-then-rfe-catboost-catboost-full-dev-k40-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,boruta_then_rfe_catboost,k40,catboost,ks,0.3132328296288859,0.3132328296288859,0.0,0.0,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-024-lendingclub_v2-boruta-then-rfe-catboost-catboost-full-dev-k40-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,boruta_then_rfe_catboost,k40,catboost,lift_at_10,2.2451706318395614,2.2451706318395614,0.0,0.0,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-024-lendingclub_v2-boruta-then-rfe-catboost-catboost-full-dev-k40-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,boruta_then_rfe_catboost,k40,catboost,log_loss,0.5827763229587208,0.5827763229587208,0.0,0.0,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-024-lendingclub_v2-boruta-then-rfe-catboost-catboost-full-dev-k40-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,boruta_then_rfe_catboost,k40,catboost,roc_auc,0.7174437632984104,0.7174437632984104,0.0,0.0,1e-10,1e-10,True,pass,results/selector_combinations_v1/oot/evaluations/scv1-oot-024-lendingclub_v2-boruta-then-rfe-catboost-catboost-full-dev-k40-s42.oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,cross_dataset_rank_voting_v1_primary_pool_200,pool200,lr,bad_rate_capture_at_10,,0.21236007736037038,,,1e-10,1e-10,True,recomputed_only_stored_metric_not_persisted,results/runs/lendingclub_v2/cdv1-011-lendingclub-v2-voting-k200-lr-s42/results/oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,cross_dataset_rank_voting_v1_primary_pool_200,pool200,lr,brier,,0.2124760803492671,,,1e-10,1e-10,True,recomputed_only_stored_metric_not_persisted,results/runs/lendingclub_v2/cdv1-011-lendingclub-v2-voting-k200-lr-s42/results/oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,cross_dataset_rank_voting_v1_primary_pool_200,pool200,lr,gini,0.3902095895590374,0.3902095895590374,0.0,0.0,1e-10,1e-10,True,pass,results/runs/lendingclub_v2/cdv1-011-lendingclub-v2-voting-k200-lr-s42/results/oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,cross_dataset_rank_voting_v1_primary_pool_200,pool200,lr,ks,0.2810026539550325,0.2810026539550325,0.0,0.0,1e-10,1e-10,True,pass,results/runs/lendingclub_v2/cdv1-011-lendingclub-v2-voting-k200-lr-s42/results/oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,cross_dataset_rank_voting_v1_primary_pool_200,pool200,lr,lift_at_10,2.1235645482826024,2.1235645482826024,0.0,0.0,1e-10,1e-10,True,pass,results/runs/lendingclub_v2/cdv1-011-lendingclub-v2-voting-k200-lr-s42/results/oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,cross_dataset_rank_voting_v1_primary_pool_200,pool200,lr,log_loss,,0.61502827215924,,,1e-10,1e-10,True,recomputed_only_stored_metric_not_persisted,results/runs/lendingclub_v2/cdv1-011-lendingclub-v2-voting-k200-lr-s42/results/oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,cross_dataset_rank_voting_v1_primary_pool_200,pool200,lr,roc_auc,0.6951047947795187,0.6951047947795187,0.0,0.0,1e-10,1e-10,True,pass,results/runs/lendingclub_v2/cdv1-011-lendingclub-v2-voting-k200-lr-s42/results/oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,cross_dataset_rank_voting_v1_primary_pool_200,pool200,catboost,bad_rate_capture_at_10,,0.2254146398640333,,,1e-10,1e-10,True,recomputed_only_stored_metric_not_persisted,results/runs/lendingclub_v2/cdv1-015-lendingclub-v2-voting-k200-catboost-s42/results/oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,cross_dataset_rank_voting_v1_primary_pool_200,pool200,catboost,brier,,0.20000043163226175,,,1e-10,1e-10,True,recomputed_only_stored_metric_not_persisted,results/runs/lendingclub_v2/cdv1-015-lendingclub-v2-voting-k200-catboost-s42/results/oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,cross_dataset_rank_voting_v1_primary_pool_200,pool200,catboost,gini,0.4345748842482406,0.43457488424824064,5.551115123125783e-17,1.277366761019452e-16,1e-10,1e-10,True,pass,results/runs/lendingclub_v2/cdv1-015-lendingclub-v2-voting-k200-catboost-s42/results/oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,cross_dataset_rank_voting_v1_primary_pool_200,pool200,catboost,ks,0.3128411739672863,0.3128411739672863,0.0,0.0,1e-10,1e-10,True,pass,results/runs/lendingclub_v2/cdv1-015-lendingclub-v2-voting-k200-catboost-s42/results/oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,cross_dataset_rank_voting_v1_primary_pool_200,pool200,catboost,lift_at_10,2.254107946414229,2.254107946414229,0.0,0.0,1e-10,1e-10,True,pass,results/runs/lendingclub_v2/cdv1-015-lendingclub-v2-voting-k200-catboost-s42/results/oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,cross_dataset_rank_voting_v1_primary_pool_200,pool200,catboost,log_loss,,0.5834719910564553,,,1e-10,1e-10,True,recomputed_only_stored_metric_not_persisted,results/runs/lendingclub_v2/cdv1-015-lendingclub-v2-voting-k200-catboost-s42/results/oot_predictions.csv,persisted_state_or_manifest
lendingclub_v2,cross_dataset_rank_voting_v1_primary_pool_200,pool200,catboost,roc_auc,0.7172874421241203,0.7172874421241203,0.0,0.0,1e-10,1e-10,True,pass,results/runs/lendingclub_v2/cdv1-015-lendingclub-v2-voting-k200-catboost-s42/results/oot_predictions.csv,persisted_state_or_manifest
