evidence_class,active_or_historical,dataset,method,model,artifact_role,relative_path,bytes,sha256,authenticated,authentication_reference,notes
baseline,active,homecredit,iv_woe,catboost,manifest,results/full_baseline_v1/runs/homecredit/fbv1-010-homecredit-catboost-iv-woe-s42/manifest.json,17168,b270f09444dfe8dc3d4e4d43015f80a732bf19da27e58eada80be5aa7cad3f9a,True,cleanup/audits/prompt_11_selector_combinations/baseline_completion_authentication.json,
baseline,active,homecredit,iv_woe,catboost,manifested_payload,results/full_baseline_v1/runs/homecredit/fbv1-010-homecredit-catboost-iv-woe-s42/checkpoint.json,15018,b9f225c6822f9bb3033151f5e625fdf7094b9084f50dd7de8851b26772bb6017,True,results/full_baseline_v1/runs/homecredit/fbv1-010-homecredit-catboost-iv-woe-s42/manifest.json,
baseline,active,homecredit,iv_woe,catboost,manifested_payload,results/full_baseline_v1/runs/homecredit/fbv1-010-homecredit-catboost-iv-woe-s42/config.json,4239,c1d51909f585f9869a4ad56444d41a347fc1154ac6bcbdcd69c70abcdeb5f039,True,results/full_baseline_v1/runs/homecredit/fbv1-010-homecredit-catboost-iv-woe-s42/manifest.json,
baseline,active,homecredit,iv_woe,catboost,manifested_payload,results/full_baseline_v1/runs/homecredit/fbv1-010-homecredit-catboost-iv-woe-s42/fold_selections.csv,16400,4f72e601422fbd8f53abec2e32f68e08389691d8c05c9b082bcf5627d658f64a,True,results/full_baseline_v1/runs/homecredit/fbv1-010-homecredit-catboost-iv-woe-s42/manifest.json,
baseline,active,homecredit,iv_woe,catboost,manifested_payload,results/full_baseline_v1/runs/homecredit/fbv1-010-homecredit-catboost-iv-woe-s42/metrics.csv,1579,cd151cd69666740aee7d10b051b7f4baa5ccecea467b56e147ece3e78b4938c0,True,results/full_baseline_v1/runs/homecredit/fbv1-010-homecredit-catboost-iv-woe-s42/manifest.json,
baseline,active,homecredit,iv_woe,catboost,manifested_payload,results/full_baseline_v1/runs/homecredit/fbv1-010-homecredit-catboost-iv-woe-s42/predictions_dev.csv,41662559,75543dee3e33a48a741d64880d2a18c032eb60bf27e69b923a4ffa9e8398a94b,True,results/full_baseline_v1/runs/homecredit/fbv1-010-homecredit-catboost-iv-woe-s42/manifest.json,
baseline,active,homecredit,iv_woe,catboost,manifested_payload,results/full_baseline_v1/runs/homecredit/fbv1-010-homecredit-catboost-iv-woe-s42/predictions_oot.csv,50472650,d0f96d310507f5383cd5f9c1638c7d59224e2155cdaa1da9338a525a0cb0e91f,True,results/full_baseline_v1/runs/homecredit/fbv1-010-homecredit-catboost-iv-woe-s42/manifest.json,
baseline,active,homecredit,iv_woe,catboost,manifested_payload,results/full_baseline_v1/runs/homecredit/fbv1-010-homecredit-catboost-iv-woe-s42/preflight.json,5649,04dffe0eb46fea93ece18af5bae9523a061df1e2e6b5cccb3d06061cd3eef48e,True,results/full_baseline_v1/runs/homecredit/fbv1-010-homecredit-catboost-iv-woe-s42/manifest.json,
baseline,active,homecredit,iv_woe,catboost,manifested_payload,results/full_baseline_v1/runs/homecredit/fbv1-010-homecredit-catboost-iv-woe-s42/resource_usage.json,34388,c420fffb9165d5b3a6800f662849b9d034e894d8fe8f3fb0c1d1338865592f9a,True,results/full_baseline_v1/runs/homecredit/fbv1-010-homecredit-catboost-iv-woe-s42/manifest.json,
baseline,active,homecredit,iv_woe,catboost,manifested_payload,results/full_baseline_v1/runs/homecredit/fbv1-010-homecredit-catboost-iv-woe-s42/run.log,3755,7dc69befd5dbc67632694b6e84be662636929509d783fdedc465899f4394cbd0,True,results/full_baseline_v1/runs/homecredit/fbv1-010-homecredit-catboost-iv-woe-s42/manifest.json,
baseline,active,homecredit,iv_woe,catboost,manifested_payload,results/full_baseline_v1/runs/homecredit/fbv1-010-homecredit-catboost-iv-woe-s42/selected_features.csv,3615,5bda108753f1e2027bc5625134c976aba065a92f8f6a17a7cee805fa5f9a0729,True,results/full_baseline_v1/runs/homecredit/fbv1-010-homecredit-catboost-iv-woe-s42/manifest.json,
baseline,active,homecredit,iv_woe,catboost,manifested_payload,results/full_baseline_v1/runs/homecredit/fbv1-010-homecredit-catboost-iv-woe-s42/stability.csv,573,b99414ebff69a5c7991addfd8bb8fa0ccbff4cd3e05242f58a668afbad4ee1b5,True,results/full_baseline_v1/runs/homecredit/fbv1-010-homecredit-catboost-iv-woe-s42/manifest.json,
baseline,active,homecredit,iv_woe,catboost,success_marker,results/full_baseline_v1/runs/homecredit/fbv1-010-homecredit-catboost-iv-woe-s42/_SUCCESS,27,0bb10c3f9dad3005fe97c9f122f7e21ff372c3d393f79674460dc9e15f027aa4,True,results/full_baseline_v1/runs/homecredit/fbv1-010-homecredit-catboost-iv-woe-s42/manifest.json,
baseline,active,homecredit,iv_woe,lr,manifest,results/full_baseline_v1/runs/homecredit/fbv1-009-homecredit-lr-iv-woe-s42/manifest.json,17116,27594ae95392569a588cbd21ddc9edc4052202bffd7b6eb7c4f92943adb02c0d,True,cleanup/audits/prompt_11_selector_combinations/baseline_completion_authentication.json,
baseline,active,homecredit,iv_woe,lr,manifested_payload,results/full_baseline_v1/runs/homecredit/fbv1-009-homecredit-lr-iv-woe-s42/checkpoint.json,14994,262dbb7ad7dee7b9d59283348cf65bbd50e0f668b7b94194a0e26e036996deaf,True,results/full_baseline_v1/runs/homecredit/fbv1-009-homecredit-lr-iv-woe-s42/manifest.json,
baseline,active,homecredit,iv_woe,lr,manifested_payload,results/full_baseline_v1/runs/homecredit/fbv1-009-homecredit-lr-iv-woe-s42/config.json,4208,a605cefade5997f8433baab6e1fbb95ec0389e017bda148671f489b68b076a0d,True,results/full_baseline_v1/runs/homecredit/fbv1-009-homecredit-lr-iv-woe-s42/manifest.json,
baseline,active,homecredit,iv_woe,lr,manifested_payload,results/full_baseline_v1/runs/homecredit/fbv1-009-homecredit-lr-iv-woe-s42/fold_selections.csv,7591,959b371cab2a9f406bcf919167f8e7229f1f881ab5b86e95f47de80965491084,True,results/full_baseline_v1/runs/homecredit/fbv1-009-homecredit-lr-iv-woe-s42/manifest.json,
baseline,active,homecredit,iv_woe,lr,manifested_payload,results/full_baseline_v1/runs/homecredit/fbv1-009-homecredit-lr-iv-woe-s42/metrics.csv,1559,2577880815c863f19ab16a49fb04d072a5e8d60c4e03523f0e1970ab02f84cd5,True,results/full_baseline_v1/runs/homecredit/fbv1-009-homecredit-lr-iv-woe-s42/manifest.json,
baseline,active,homecredit,iv_woe,lr,manifested_payload,results/full_baseline_v1/runs/homecredit/fbv1-009-homecredit-lr-iv-woe-s42/predictions_dev.csv,40456582,289b5baa2a1adc8103c0d2fce0e5ef4a023ffe896402efbf5992ed116d9b913c,True,results/full_baseline_v1/runs/homecredit/fbv1-009-homecredit-lr-iv-woe-s42/manifest.json,
baseline,active,homecredit,iv_woe,lr,manifested_payload,results/full_baseline_v1/runs/homecredit/fbv1-009-homecredit-lr-iv-woe-s42/predictions_oot.csv,49012038,e95d74e4673b7e9e2a000cd21a33b7791643ff9145b154177366b072d13d4188,True,results/full_baseline_v1/runs/homecredit/fbv1-009-homecredit-lr-iv-woe-s42/manifest.json,
baseline,active,homecredit,iv_woe,lr,manifested_payload,results/full_baseline_v1/runs/homecredit/fbv1-009-homecredit-lr-iv-woe-s42/preflight.json,5649,04dffe0eb46fea93ece18af5bae9523a061df1e2e6b5cccb3d06061cd3eef48e,True,results/full_baseline_v1/runs/homecredit/fbv1-009-homecredit-lr-iv-woe-s42/manifest.json,
baseline,active,homecredit,iv_woe,lr,manifested_payload,results/full_baseline_v1/runs/homecredit/fbv1-009-homecredit-lr-iv-woe-s42/resource_usage.json,17867,f1c314f1e31cdf184e8ff5cae4b30da2f0ce81146d7bc2b0aa89979f23bde78f,True,results/full_baseline_v1/runs/homecredit/fbv1-009-homecredit-lr-iv-woe-s42/manifest.json,
baseline,active,homecredit,iv_woe,lr,manifested_payload,results/full_baseline_v1/runs/homecredit/fbv1-009-homecredit-lr-iv-woe-s42/run.log,3729,f2a77fad28ed697bc7b2b9059b5ad23accbaf0820b3877019d92a5a2000603c5,True,results/full_baseline_v1/runs/homecredit/fbv1-009-homecredit-lr-iv-woe-s42/manifest.json,
baseline,active,homecredit,iv_woe,lr,manifested_payload,results/full_baseline_v1/runs/homecredit/fbv1-009-homecredit-lr-iv-woe-s42/selected_features.csv,1726,55b2fbf77549a978e58199a6ffc7a0b09a29bf4136251178f9ae0bf9640ae652,True,results/full_baseline_v1/runs/homecredit/fbv1-009-homecredit-lr-iv-woe-s42/manifest.json,
baseline,active,homecredit,iv_woe,lr,manifested_payload,results/full_baseline_v1/runs/homecredit/fbv1-009-homecredit-lr-iv-woe-s42/stability.csv,572,cddfc7e3e5127ce4a73f1d5dc41c5ce06adc4ccbafd70bfcc247719312c2a1d5,True,results/full_baseline_v1/runs/homecredit/fbv1-009-homecredit-lr-iv-woe-s42/manifest.json,
baseline,active,homecredit,iv_woe,lr,success_marker,results/full_baseline_v1/runs/homecredit/fbv1-009-homecredit-lr-iv-woe-s42/_SUCCESS,27,df1c3fcc6ab6d67fc9f08a029aad2b971f7d90bb11ada16ddf91c4d3b47eea87,True,results/full_baseline_v1/runs/homecredit/fbv1-009-homecredit-lr-iv-woe-s42/manifest.json,
baseline,active,homecredit,lasso_l1_logistic,catboost,manifest,results/full_baseline_v1/runs/homecredit/fbv1-018-homecredit-catboost-lasso-l1-logistic-s42/manifest.json,17449,234922a8144b8bdc695a0b936e323ecb47004ca5c3114ab8f79bb58c81bc52e1,True,cleanup/audits/prompt_11_selector_combinations/baseline_completion_authentication.json,
baseline,active,homecredit,lasso_l1_logistic,catboost,manifested_payload,results/full_baseline_v1/runs/homecredit/fbv1-018-homecredit-catboost-lasso-l1-logistic-s42/checkpoint.json,15062,b01fce28dd2bbbf748b9057a2948a001299252aae82b86b695b982e4d0c05f2b,True,results/full_baseline_v1/runs/homecredit/fbv1-018-homecredit-catboost-lasso-l1-logistic-s42/manifest.json,
baseline,active,homecredit,lasso_l1_logistic,catboost,manifested_payload,results/full_baseline_v1/runs/homecredit/fbv1-018-homecredit-catboost-lasso-l1-logistic-s42/config.json,4411,2010213ed19cbc3f43d2f45e35c99b4479c3deab99d41ebe0dce0b0cdab5e551,True,results/full_baseline_v1/runs/homecredit/fbv1-018-homecredit-catboost-lasso-l1-logistic-s42/manifest.json,
baseline,active,homecredit,lasso_l1_logistic,catboost,manifested_payload,results/full_baseline_v1/runs/homecredit/fbv1-018-homecredit-catboost-lasso-l1-logistic-s42/fold_selections.csv,17518,11e647bc4eec0a0edabc54db8cb3493018f9af28a4f0a16c8adbc6e5c1c118e0,True,results/full_baseline_v1/runs/homecredit/fbv1-018-homecredit-catboost-lasso-l1-logistic-s42/manifest.json,
baseline,active,homecredit,lasso_l1_logistic,catboost,manifested_payload,results/full_baseline_v1/runs/homecredit/fbv1-018-homecredit-catboost-lasso-l1-logistic-s42/metrics.csv,1620,85718b3c6463c35a4b218b8d81b6fcf2170940b1af7bf49fb7fd54dff17ebdfb,True,results/full_baseline_v1/runs/homecredit/fbv1-018-homecredit-catboost-lasso-l1-logistic-s42/manifest.json,
baseline,active,homecredit,lasso_l1_logistic,catboost,manifested_payload,results/full_baseline_v1/runs/homecredit/fbv1-018-homecredit-catboost-lasso-l1-logistic-s42/predictions_dev.csv,43845377,9b151507a12d2b16d72001630e786b2554137374a6576465c4c279fd8a42f99c,True,results/full_baseline_v1/runs/homecredit/fbv1-018-homecredit-catboost-lasso-l1-logistic-s42/manifest.json,
baseline,active,homecredit,lasso_l1_logistic,catboost,manifested_payload,results/full_baseline_v1/runs/homecredit/fbv1-018-homecredit-catboost-lasso-l1-logistic-s42/predictions_oot.csv,53116706,a2cec8a5260736dc1f05e83e3c95c8a504bb6ef1137315f8d4b8c9ff560bfe6e,True,results/full_baseline_v1/runs/homecredit/fbv1-018-homecredit-catboost-lasso-l1-logistic-s42/manifest.json,
baseline,active,homecredit,lasso_l1_logistic,catboost,manifested_payload,results/full_baseline_v1/runs/homecredit/fbv1-018-homecredit-catboost-lasso-l1-logistic-s42/preflight.json,5649,04dffe0eb46fea93ece18af5bae9523a061df1e2e6b5cccb3d06061cd3eef48e,True,results/full_baseline_v1/runs/homecredit/fbv1-018-homecredit-catboost-lasso-l1-logistic-s42/manifest.json,
baseline,active,homecredit,lasso_l1_logistic,catboost,manifested_payload,results/full_baseline_v1/runs/homecredit/fbv1-018-homecredit-catboost-lasso-l1-logistic-s42/resource_usage.json,55076,4d95601138557d5deff6a8e1b027e30f79f5ab380066a0b77f9bbeed7114578a,True,results/full_baseline_v1/runs/homecredit/fbv1-018-homecredit-catboost-lasso-l1-logistic-s42/manifest.json,
baseline,active,homecredit,lasso_l1_logistic,catboost,manifested_payload,results/full_baseline_v1/runs/homecredit/fbv1-018-homecredit-catboost-lasso-l1-logistic-s42/run.log,3821,f653d59df76413d01b016f9423ead46169f3baf4085f5e0a3863d6306aa35bed,True,results/full_baseline_v1/runs/homecredit/fbv1-018-homecredit-catboost-lasso-l1-logistic-s42/manifest.json,
baseline,active,homecredit,lasso_l1_logistic,catboost,manifested_payload,results/full_baseline_v1/runs/homecredit/fbv1-018-homecredit-catboost-lasso-l1-logistic-s42/selected_features.csv,3881,80f66a18f9925c988fa9b07cc416e49d0e185092c07087841729928d3f6e09ac,True,results/full_baseline_v1/runs/homecredit/fbv1-018-homecredit-catboost-lasso-l1-logistic-s42/manifest.json,
baseline,active,homecredit,lasso_l1_logistic,catboost,manifested_payload,results/full_baseline_v1/runs/homecredit/fbv1-018-homecredit-catboost-lasso-l1-logistic-s42/stability.csv,559,35cff80081e9bc77b9e2de7277d6720f08e89e954d9b977674aecdaa411b1e5d,True,results/full_baseline_v1/runs/homecredit/fbv1-018-homecredit-catboost-lasso-l1-logistic-s42/manifest.json,
baseline,active,homecredit,lasso_l1_logistic,catboost,success_marker,results/full_baseline_v1/runs/homecredit/fbv1-018-homecredit-catboost-lasso-l1-logistic-s42/_SUCCESS,27,943ed2f9484c13240158ff5746b3d68d92d74355a492cba575596989eaed3904,True,results/full_baseline_v1/runs/homecredit/fbv1-018-homecredit-catboost-lasso-l1-logistic-s42/manifest.json,
baseline,active,homecredit,lasso_l1_logistic,lr,manifest,results/full_baseline_v1/runs/homecredit/fbv1-017-homecredit-lr-lasso-l1-logistic-s42/manifest.json,17353,4cfd1fa6322b6a2a1c13e0becc44cef3135a935c7649fc3a0a31363a6f55d818,True,cleanup/audits/prompt_11_selector_combinations/baseline_completion_authentication.json,
baseline,active,homecredit,lasso_l1_logistic,lr,manifested_payload,results/full_baseline_v1/runs/homecredit/fbv1-017-homecredit-lr-lasso-l1-logistic-s42/checkpoint.json,15038,b8bb9d2869ca24908ab210e14cfcfa3271524a1aa773c4f32a6161c6e2494a97,True,results/full_baseline_v1/runs/homecredit/fbv1-017-homecredit-lr-lasso-l1-logistic-s42/manifest.json,
baseline,active,homecredit,lasso_l1_logistic,lr,manifested_payload,results/full_baseline_v1/runs/homecredit/fbv1-017-homecredit-lr-lasso-l1-logistic-s42/config.json,4381,6b9dc053f19f9f3c14d77e4a7a4574a5af9a5015f1425f86b2d596c8deec5007,True,results/full_baseline_v1/runs/homecredit/fbv1-017-homecredit-lr-lasso-l1-logistic-s42/manifest.json,
baseline,active,homecredit,lasso_l1_logistic,lr,manifested_payload,results/full_baseline_v1/runs/homecredit/fbv1-017-homecredit-lr-lasso-l1-logistic-s42/fold_selections.csv,8507,19402d1fd945a1bedbe7edc5b545aab1d1cc939b3a0db41fad2466173b7a6b0d,True,results/full_baseline_v1/runs/homecredit/fbv1-017-homecredit-lr-lasso-l1-logistic-s42/manifest.json,
baseline,active,homecredit,lasso_l1_logistic,lr,manifested_payload,results/full_baseline_v1/runs/homecredit/fbv1-017-homecredit-lr-lasso-l1-logistic-s42/metrics.csv,1602,b3a8b21b9d9093c9be654f861f82236892276715e001ea8426c05a4bedaba1c2,True,results/full_baseline_v1/runs/homecredit/fbv1-017-homecredit-lr-lasso-l1-logistic-s42/manifest.json,
baseline,active,homecredit,lasso_l1_logistic,lr,manifested_payload,results/full_baseline_v1/runs/homecredit/fbv1-017-homecredit-lr-lasso-l1-logistic-s42/predictions_dev.csv,42637748,20ee37f128e9c775ef389abc5034a3df22539963d33479539da2ec7faf15f403,True,results/full_baseline_v1/runs/homecredit/fbv1-017-homecredit-lr-lasso-l1-logistic-s42/manifest.json,
baseline,active,homecredit,lasso_l1_logistic,lr,manifested_payload,results/full_baseline_v1/runs/homecredit/fbv1-017-homecredit-lr-lasso-l1-logistic-s42/predictions_oot.csv,51655189,e146bf92ef7e186e0086bc5da008b09a0ba89d90f724fd2aaf13d1913eb48c86,True,results/full_baseline_v1/runs/homecredit/fbv1-017-homecredit-lr-lasso-l1-logistic-s42/manifest.json,
baseline,active,homecredit,lasso_l1_logistic,lr,manifested_payload,results/full_baseline_v1/runs/homecredit/fbv1-017-homecredit-lr-lasso-l1-logistic-s42/preflight.json,5649,04dffe0eb46fea93ece18af5bae9523a061df1e2e6b5cccb3d06061cd3eef48e,True,results/full_baseline_v1/runs/homecredit/fbv1-017-homecredit-lr-lasso-l1-logistic-s42/manifest.json,
baseline,active,homecredit,lasso_l1_logistic,lr,manifested_payload,results/full_baseline_v1/runs/homecredit/fbv1-017-homecredit-lr-lasso-l1-logistic-s42/resource_usage.json,39652,5aeb3549d1e082cbd8ccb9bc0b2f6d006c2552dee493c1e7b01cf19fc0a48f34,True,results/full_baseline_v1/runs/homecredit/fbv1-017-homecredit-lr-lasso-l1-logistic-s42/manifest.json,
baseline,active,homecredit,lasso_l1_logistic,lr,manifested_payload,results/full_baseline_v1/runs/homecredit/fbv1-017-homecredit-lr-lasso-l1-logistic-s42/run.log,3796,6cd81335c62c680cfad388c9c8d1e173dd4759785c1a491f650d8df19db4d977,True,results/full_baseline_v1/runs/homecredit/fbv1-017-homecredit-lr-lasso-l1-logistic-s42/manifest.json,
baseline,active,homecredit,lasso_l1_logistic,lr,manifested_payload,results/full_baseline_v1/runs/homecredit/fbv1-017-homecredit-lr-lasso-l1-logistic-s42/selected_features.csv,1856,97cdf33b9ce6b7d15a2ae33c776e0bde38941bb558ba5ae26752744b6dc98498,True,results/full_baseline_v1/runs/homecredit/fbv1-017-homecredit-lr-lasso-l1-logistic-s42/manifest.json,
baseline,active,homecredit,lasso_l1_logistic,lr,manifested_payload,results/full_baseline_v1/runs/homecredit/fbv1-017-homecredit-lr-lasso-l1-logistic-s42/stability.csv,557,4999727bf9401d1ba7b1a13a3aea197ac46ec9eb5355e0a35e1f4b54ea82b348,True,results/full_baseline_v1/runs/homecredit/fbv1-017-homecredit-lr-lasso-l1-logistic-s42/manifest.json,
baseline,active,homecredit,lasso_l1_logistic,lr,success_marker,results/full_baseline_v1/runs/homecredit/fbv1-017-homecredit-lr-lasso-l1-logistic-s42/_SUCCESS,27,0ca472c7aee0b45758fbc7dc8fad2a8df2517f6b67883834e67d98ec9bdafea4,True,results/full_baseline_v1/runs/homecredit/fbv1-017-homecredit-lr-lasso-l1-logistic-s42/manifest.json,
baseline,active,homecredit,legacy_rf_relevance_corr,catboost,manifest,results/full_baseline_v1/runs/homecredit/fbv1-022-homecredit-catboost-legacy-rf-relevance-corr-s42/manifest.json,17297,257d779fa4e06fcac4628cf732ac77b9898ff77519456ae77e1036130d53fdb1,True,cleanup/audits/prompt_11_selector_combinations/baseline_completion_authentication.json,
